TransactionID,CustomerID,TransactionDateID,TransactionTypeID,Amount,ProductCategoryID,ProductSubcategoryID,BranchCityID,ChannelID,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScoreID,CustomerScore,MonthlyIncome,CustomerSegmentID,RecommendedOfferID,CurrencyID
12466,5340,576,3,6722.409888,0,4,6,1,0,0,173.64,37,337,4047.85,2,3,1
12467,3807,28,3,4423.233138,2,0,2,1,0,88.22,51.07,523,823,7127.41,0,6,1
12468,7301,565,0,2389.066294,3,4,7,1,0,0,0,435,735,1195.98,1,1,1
12469,8572,167,0,11899.81225,3,1,1,0,0,0,0,161,461,9635.75,0,0,1
12470,2024,146,1,228.3070539,0,2,5,2,0,0,0,482,782,7632.52,0,6,1
12471,3975,723,5,6062.325972,1,1,5,1,5.42,0,0,468,768,2251.41,1,1,1
12472,9698,389,4,2671.819482,0,2,1,1,0,0,0,90,390,1227.17,1,1,0
12473,5856,534,1,7405.529863,2,1,3,0,0,90.71,0,519,819,6406.48,2,5,1
12474,7724,371,0,6153.006886,0,0,4,1,0,0,0,327,627,5694.02,2,3,1
12475,3567,424,1,8107.799052,1,0,5,2,13.29,0,0,407,707,1619.94,1,1,1
12476,5587,802,4,12397.39718,2,2,6,2,0,96.46,0,318,618,9696.11,0,6,1
12477,5922,296,5,6265.747453,1,0,7,0,25.25,0,0,418,718,9721.11,0,0,1
12478,6046,712,3,1118.528304,4,3,3,1,0,0,24.32,152,452,1824.03,1,4,1
12479,3894,774,4,3437.1842,2,3,7,0,0,14.39,0,387,687,4979.47,2,5,1
12480,8203,335,5,4271.577237,1,0,3,0,14.87,0,0,143,443,5242.39,2,2,1
12481,8478,485,3,6617.473484,0,4,0,3,0,0,150.56,137,437,4347.83,2,3,1
12482,6274,745,2,1833.053408,4,0,4,2,0,0,0,168,468,1843.09,1,4,1
12483,4613,792,4,6735.220014,1,2,4,1,37.17,0,0,197,497,2903.18,1,1,1
12484,1038,297,0,359.0389262,0,0,4,2,0,0,0,89,389,8023.81,0,6,1
12485,4084,270,4,2147.999725,4,0,5,3,0,0,0,354,654,9671.34,0,6,1
12486,7265,452,0,2501.083809,3,2,0,0,0,0,0,400,700,2578.32,1,1,1
12487,7598,481,5,13983.63901,3,3,4,3,0,0,0,540,840,9615.16,0,0,0
12488,3415,208,1,3948.770387,4,4,0,1,0,0,0,171,471,7936.15,0,6,0
12489,1758,599,1,1365.487603,1,1,7,2,42.43,0,0,491,791,3520.91,2,2,0
12490,5342,448,5,3936.470253,1,4,6,0,2.86,0,0,45,345,2575.6,1,1,0
12491,8066,195,4,1012.073726,2,1,4,0,0,97.45,0,253,553,3407.02,2,5,1
12492,4116,516,4,7304.784513,1,0,7,3,3.04,0,0,104,404,4826.81,2,2,1
12493,1764,733,0,1879.709564,1,3,4,2,17.31,0,0,451,751,8836.19,0,0,1
12494,5029,732,4,11987.42371,3,0,1,3,0,0,0,41,341,3878.28,2,3,1
12495,7445,745,2,1116.733272,3,1,7,0,0,0,0,219,519,5725.2,2,3,1
12496,8443,100,0,5608.435005,1,3,5,2,28.4,0,0,126,426,2086.33,1,1,0
12497,2317,551,1,4745.750216,0,1,2,2,0,0,0,397,697,5547.81,2,3,1
12498,1700,672,2,4991.469483,3,0,5,0,0,0,0,506,806,3659.76,2,3,1
12499,8527,169,4,1614.343175,1,1,6,1,14.42,0,0,35,335,9736.71,0,0,1
12500,5383,733,1,4835.094939,3,3,6,3,0,0,0,21,321,1236.27,1,1,1
12501,2593,703,0,4851.676185,1,4,4,3,0.62,0,0,109,409,4757.75,2,2,1
12502,5145,728,4,4834.126683,4,0,3,3,0,0,0,192,492,9442.34,0,6,1
12503,7707,16,0,6667.634735,3,1,1,1,0,0,0,367,667,6809.79,2,3,0
12504,7997,8,4,1860.323048,1,1,0,2,14.85,0,0,158,458,1463.89,1,1,1
12505,8026,271,5,400.2115532,3,4,2,0,0,0,0,537,837,8748.84,0,0,1
12506,3612,396,1,71.90447926,0,3,5,0,0,0,0,147,447,7872.42,0,6,1
12507,8399,74,4,2081.623567,4,2,4,0,0,0,0,58,358,2125.05,1,4,1
12508,2908,780,3,2905.170193,1,2,2,2,37.78,0,19.05,458,758,6392.63,2,2,1
12509,7954,279,3,578.4507373,4,2,0,1,0,0,145.47,62,362,1483.7,1,4,1
12510,2790,685,0,1692.192459,1,0,0,2,11.45,0,0,526,826,1071.66,1,1,1
12511,9168,360,4,1748.59552,4,2,2,2,0,0,0,520,820,4079.59,2,3,1
12512,3928,335,5,3426.520159,4,2,6,2,0,0,0,429,729,1041.87,1,4,1
12513,8681,684,0,7573.734925,2,4,3,1,0,84.95,0,525,825,1578.19,1,1,0
12514,6251,524,4,791.0618033,1,2,0,1,46.74,0,0,438,738,2374.9,1,1,1
12515,5127,374,3,2143.858493,3,1,7,3,0,0,34.76,70,370,2320.55,1,1,0
12516,5963,790,1,13536.49274,3,4,5,2,0,0,0,57,357,4751.87,2,3,1
12517,6311,598,5,1072.94244,3,1,2,3,0,0,0,112,412,9627.79,0,0,1
12518,9792,393,4,995.9865524,4,0,4,2,0,0,0,152,452,2081.66,1,4,1
12519,3025,641,3,2484.599588,0,4,4,1,0,0,36.14,161,461,1705.99,1,1,1
12520,8815,746,1,3440.225067,3,1,0,2,0,0,0,383,683,6090.42,2,3,1
12521,1987,540,3,1454.254892,4,1,6,3,0,0,40.22,132,432,6523.27,2,3,1
12522,6310,724,0,10847.32738,3,3,3,1,0,0,0,481,781,9730.79,0,0,1
12523,2965,588,5,1190.956898,2,3,2,1,0,85.29,0,485,785,1709.71,1,1,1
12524,8316,44,0,1760.192767,4,3,6,3,0,0,0,531,831,2411.43,1,4,1
12525,1868,671,2,5987.30348,1,3,5,2,9.33,0,0,284,584,9095.28,0,0,1
12526,3063,348,4,248.3656481,4,2,4,3,0,0,0,485,785,4649.33,2,3,0
12527,2129,251,0,561.8424031,2,0,3,3,0,20.41,0,369,669,3830.28,2,5,1
12528,5378,216,1,4881.538462,1,2,3,3,32.48,0,0,45,345,2901.14,1,1,1
12529,6154,223,5,13408.80052,3,0,4,0,0,0,0,439,739,4536,2,3,1
12530,7256,665,5,2221.304303,4,4,4,3,0,0,0,17,317,3513.59,2,3,0
12531,7451,501,2,5056.432631,2,0,1,0,0,68,0,464,764,7485.36,0,6,0
12532,2934,471,2,109.0418174,1,2,2,2,27.49,0,0,326,626,4156.77,2,2,1
12533,2076,505,4,5715.700391,0,4,5,3,0,0,0,166,466,1444.99,1,1,1
12534,6200,184,0,822.6363883,4,4,6,0,0,0,0,247,547,5460.98,2,3,1
12535,2639,264,4,3485.633697,4,4,6,0,0,0,0,194,494,3851.33,2,3,1
12536,7385,735,0,5202.422393,3,3,6,1,0,0,0,449,749,4064.14,2,3,1
12537,9222,410,0,358.2669336,0,2,2,0,0,0,0,257,557,7166.37,0,6,1
12538,8996,549,5,4895.707769,3,3,5,0,0,0,0,393,693,2852.7,1,1,1
12539,1703,552,0,5145.845111,0,1,6,3,0,0,0,144,444,2015.99,1,1,1
12540,6480,728,4,7517.605814,1,4,6,2,20.9,0,0,334,634,6127.93,2,2,1
12541,9424,867,4,6220.010143,1,4,1,2,37.81,0,0,506,806,3162.96,2,2,1
12542,8777,360,2,3548.258832,4,4,5,3,0,0,0,531,831,8015.19,0,6,1
12543,6362,725,5,1180.564847,4,2,4,2,0,0,0,154,454,8668.23,0,6,1
12544,1950,830,3,9441.712652,1,4,7,2,45.53,0,11.3,74,374,9356.72,0,0,1
12545,9250,567,3,1775.458134,0,2,4,0,0,0,120.21,251,551,2227.81,1,1,1
12546,3818,764,1,2546.826529,3,1,5,0,0,0,0,302,602,5606.65,2,3,1
12547,4600,670,2,2450.819506,1,1,1,3,31.09,0,0,279,579,8072.54,0,0,1
12548,9493,457,1,9508.225421,1,1,6,1,23.78,0,0,249,549,7421.75,0,0,1
12549,8845,321,5,818.1046209,2,3,0,3,0,80.99,0,426,726,2683.45,1,1,0
12550,3944,428,3,3859.124913,4,4,7,2,0,0,24.16,231,531,3223.61,2,3,1
12551,7255,143,3,827.9893192,0,1,4,3,0,0,133.15,218,518,6573.81,2,3,1
12552,8580,318,3,11525.34774,3,0,3,1,0,0,71.84,332,632,1643.15,1,1,1
12553,9508,755,1,3448.619711,2,2,6,2,0,67.62,0,155,455,5596.46,2,5,1
12554,6264,653,4,9025.448779,2,0,0,3,0,56.2,0,45,345,2859.55,1,1,1
12555,8518,856,1,488.5949824,1,1,7,3,0.17,0,0,274,574,5298.96,2,2,1
12556,9122,292,3,1672.303092,4,3,6,1,0,0,100.39,161,461,7640.16,0,6,1
12557,2178,309,2,4549.86471,1,3,5,1,28.99,0,0,91,391,2999.98,1,1,0
12558,4855,666,2,268.8648706,2,0,7,2,0,51.71,0,13,313,2608.07,1,1,1
12559,9523,27,0,2255.651356,2,1,5,1,0,53.33,0,315,615,6420.66,2,5,1
12560,7037,690,1,2527.456648,3,4,0,2,0,0,0,34,334,4440.43,2,3,1
12561,1527,199,0,4713.799125,1,2,2,0,18.57,0,0,71,371,5339.03,2,2,1
12562,3059,466,0,1311.084069,1,2,3,2,3.17,0,0,473,773,2942.62,1,1,1
12563,1211,812,1,7620.057889,0,3,2,2,0,0,0,513,813,5688.83,2,3,1
12564,2714,325,0,13216.85989,3,0,6,0,0,0,0,272,572,6847.59,2,3,1
12565,3688,452,5,1122.872907,4,1,1,3,0,0,0,365,665,2293.01,1,4,0
12566,4266,182,1,2298.368325,1,1,3,1,21.04,0,0,431,731,5065.46,2,2,1
12567,6149,146,0,9267.576351,1,4,6,3,45.51,0,0,72,372,3009.06,2,2,1
12568,2332,106,0,1497.641067,4,4,0,2,0,0,0,87,387,6642.51,2,3,1
12569,7820,109,1,6315.564788,3,1,3,1,0,0,0,449,749,1888.72,1,1,0
12570,6891,465,3,6864.293913,1,1,4,1,46.51,0,98.47,203,503,7969.79,0,0,1
12571,5686,364,0,1719.350505,4,2,0,2,0,0,0,429,729,2793.36,1,4,0
12572,5091,394,4,7038.03008,0,0,3,0,0,0,0,151,451,2816.91,1,1,1
12573,1443,525,3,5765.551861,1,2,5,0,1.09,0,86.4,416,716,3032.63,2,2,0
12574,1926,157,4,2831.568908,4,4,6,2,0,0,0,166,466,2307.29,1,4,1
12575,7246,32,3,6887.889868,2,3,1,3,0,65.76,2.27,215,515,2108.91,1,1,1
12576,1622,309,3,1104.649951,1,1,4,2,5.49,0,155.54,136,436,5542.95,2,2,1
12577,4037,237,5,6165.421151,0,1,3,2,0,0,0,453,753,1893.45,1,1,0
12578,1233,758,0,2855.875741,4,0,6,2,0,0,0,399,699,4031.88,2,3,1
12579,3691,176,4,271.679856,4,4,6,2,0,0,0,531,831,2857.61,1,4,1
12580,8402,309,3,8319.08469,1,1,4,0,13.91,0,12.73,128,428,6214.82,2,2,1
12581,1386,6,3,9060.612043,2,2,6,3,0,63.7,106.14,99,399,7250.12,0,6,1
12582,2634,328,4,1444.543133,4,0,2,3,0,0,0,272,572,2999.16,1,4,0
12583,9110,114,5,1430.342117,4,1,4,2,0,0,0,310,610,9934.62,0,6,1
12584,5133,639,4,6272.905244,2,3,1,3,0,56.51,0,247,547,6617.46,2,5,0
12585,6581,435,5,64.13776617,0,4,6,1,0,0,0,256,556,3852.85,2,3,1
12586,2967,636,5,7920.995982,1,0,2,1,22.9,0,0,350,650,3669.15,2,2,1
12587,6568,690,2,9214.982357,1,2,6,1,19.12,0,0,521,821,8693.57,0,0,1
12588,8284,666,5,4373.762371,1,4,1,1,32.66,0,0,535,835,8345.66,0,0,1
12589,9432,345,2,8001.817278,3,1,5,0,0,0,0,307,607,9946.94,0,0,1
12590,6145,703,0,7922.600113,1,3,4,3,4.63,0,0,380,680,4116.73,2,2,0
12591,6767,207,1,3455.746728,2,2,2,3,0,64.98,0,175,475,3646.74,2,5,1
12592,9753,548,5,4814.732254,1,4,0,0,11.34,0,0,183,483,4804.1,2,2,1
12593,2999,598,4,872.4529718,0,1,0,3,0,0,0,18,318,4734.78,2,3,1
12594,5901,474,2,10462.80543,3,0,2,0,0,0,0,377,677,1090.81,1,1,1
12595,3779,221,1,9846.980328,2,1,0,2,0,53.75,0,156,456,7181.63,0,6,0
12596,7192,513,0,842.316614,2,0,0,1,0,72.72,0,448,748,5794.91,2,5,1
12597,2677,150,1,6881.939422,0,0,0,0,0,0,0,136,436,6852.73,2,3,1
12598,5177,489,5,3669.401919,1,1,1,0,15.18,0,0,151,451,2025.67,1,1,1
12599,8211,761,4,13741.94758,3,3,7,3,0,0,0,547,847,2596.63,1,1,1
12600,8873,196,5,13413.97079,3,0,3,2,0,0,0,525,825,9377.58,0,0,1
12601,4841,153,3,11787.45203,3,0,3,2,0,0,95.71,326,626,4467.44,2,3,1
12602,8098,411,1,10309.57839,2,1,4,3,0,45.12,0,325,625,2280.16,1,1,1
12603,7416,395,3,2262.047388,0,0,0,0,0,0,17.29,412,712,1772.94,1,1,1
12604,5885,445,3,4568.231936,2,2,5,3,0,39.36,2.84,45,345,4261.62,2,5,1
12605,1594,368,2,2355.539963,1,4,3,0,7.8,0,0,82,382,6731.11,2,2,1
12606,3612,383,3,1771.510683,4,1,3,1,0,0,79.93,236,536,9343.55,0,6,0
12607,7359,689,1,8378.859473,3,2,1,1,0,0,0,375,675,5730.63,2,3,1
12608,2496,435,1,12875.99468,3,0,2,1,0,0,0,165,465,9253.34,0,0,1
12609,4555,538,4,8159.726513,3,0,6,1,0,0,0,471,771,3861.32,2,3,1
12610,5861,567,5,8654.098888,2,0,7,3,0,97.06,0,494,794,7294.04,0,6,1
12611,5766,191,4,2036.147051,3,4,3,3,0,0,0,131,431,2039.94,1,1,1
12612,4358,564,4,14000.3716,3,3,3,1,0,0,0,195,495,7085.11,0,0,1
12613,1914,591,5,2911.003816,4,1,2,1,0,0,0,244,544,9186.89,0,6,1
12614,2844,768,1,6051.439177,0,2,4,2,0,0,0,438,738,1468.94,1,1,1
12615,2995,235,2,9767.273097,1,3,1,3,29.57,0,0,250,550,6936.04,2,2,1
12616,8625,87,3,10676.44596,2,1,4,2,0,92.06,171.01,354,654,8959.77,0,6,1
12617,1094,739,2,4938.221036,1,0,0,2,37.78,0,0,263,563,5380.37,2,2,1
12618,9684,835,3,6769.930319,0,0,6,1,0,0,120.18,154,454,9349.94,0,6,1
12619,4069,819,5,6448.481507,1,2,6,2,45.41,0,0,471,771,8421.2,0,0,1
12620,1149,268,5,9067.552814,2,3,7,0,0,10.32,0,364,664,2177.01,1,1,1
12621,2046,412,4,3180.678471,4,0,6,3,0,0,0,263,563,9037.9,0,6,0
12622,3803,621,0,2820.395756,1,4,7,1,0.55,0,0,330,630,4327.9,2,2,1
12623,6334,252,0,2613.413176,0,1,7,2,0,0,0,496,796,9732.08,0,6,0
12624,9590,147,5,6938.052151,2,2,4,3,0,93.8,0,168,468,6938.92,2,5,1
12625,5476,197,3,6816.943886,0,4,1,2,0,0,191.3,52,352,2642.64,1,1,1
12626,8276,702,0,4431.804544,1,2,2,1,5.99,0,0,100,400,6966.66,2,2,1
12627,1551,695,2,6717.611266,2,1,4,2,0,73.16,0,317,617,4959.68,2,5,0
12628,9486,422,2,3616.406892,1,3,4,2,2.71,0,0,506,806,3281.54,2,2,1
12629,2143,310,2,284.8415585,3,4,5,2,0,0,0,507,807,1712.03,1,1,0
12630,1455,63,0,7994.874607,2,0,6,3,0,7.76,0,517,817,8496.03,0,6,1
12631,9360,509,2,5539.829039,1,2,2,0,48.17,0,0,295,595,9190.18,0,0,1
12632,2946,402,4,12146.69751,2,3,2,1,0,34.69,0,38,338,6009.21,2,5,1
12633,7115,710,0,2536.22568,4,1,3,1,0,0,0,547,847,6382.23,2,3,1
12634,8310,37,2,7977.604926,3,0,3,1,0,0,0,116,416,1826.61,1,1,1
12635,7180,476,3,2206.651073,0,2,5,3,0,0,180.73,316,616,6296.14,2,3,1
12636,6817,302,4,983.0098321,1,3,5,2,45.23,0,0,452,752,9562.53,0,0,1
12637,6380,621,4,5519.863812,0,1,1,3,0,0,0,208,508,9497.57,0,6,1
12638,7374,443,0,7909.219309,1,3,5,3,44.17,0,0,352,652,8354.3,0,0,1
12639,9445,697,4,10800.15062,2,1,5,0,0,97.34,0,195,495,4496.53,2,5,1
12640,9070,704,5,3157.114283,0,0,3,3,0,0,0,11,311,8885.99,0,6,1
12641,2320,443,4,10487.46478,3,4,6,2,0,0,0,124,424,8982.34,0,0,1
12642,8123,848,3,2576.675361,1,2,4,2,44.76,0,142.87,83,383,7343.4,0,0,1
12643,7153,87,0,1977.065162,0,4,2,0,0,0,0,356,656,7237.61,0,6,1
12644,7589,235,0,9739.523579,1,0,5,3,48.79,0,0,287,587,6429.78,2,2,0
12645,4607,129,2,4237.808703,4,4,0,2,0,0,0,290,590,1420.09,1,4,1
12646,1400,408,5,1281.717783,4,2,3,1,0,0,0,89,389,5675.25,2,3,1
12647,7042,561,2,3384.025512,0,0,1,2,0,0,0,171,471,8496.66,0,6,1
12648,1362,141,1,2820.265957,4,2,5,1,0,0,0,310,610,4783.23,2,3,1
12649,4851,337,5,207.9878284,3,4,5,0,0,0,0,289,589,8610.12,0,0,1
12650,4412,304,3,7480.639151,0,3,5,1,0,0,157.39,118,418,1196.22,1,1,1
12651,1084,426,5,1361.620408,2,3,5,1,0,5.22,0,33,333,3466.71,2,5,1
12652,2824,844,4,6374.178857,0,2,1,0,0,0,0,378,678,6761.28,2,3,1
12653,9499,438,5,12117.84178,2,3,6,2,0,64.52,0,103,403,2435.68,1,1,1
12654,9822,562,4,3514.2153,4,2,4,3,0,0,0,59,359,4276.98,2,3,1
12655,5775,486,2,7538.421625,0,4,6,3,0,0,0,328,628,1385.36,1,1,0
12656,8868,430,5,307.9811171,3,1,1,2,0,0,0,510,810,5309.14,2,3,1
12657,8619,434,5,1771.730158,4,0,5,3,0,0,0,178,478,4306.98,2,3,1
12658,8418,328,3,2379.186483,4,4,4,2,0,0,128.36,222,522,3203.74,2,3,1
12659,3371,553,1,3906.436694,4,1,3,2,0,0,0,522,822,4950.11,2,3,1
12660,8068,106,5,8131.219169,2,4,2,3,0,94.26,0,329,629,8749.4,0,6,1
12661,4300,221,2,9141.865008,2,1,7,0,0,29.72,0,468,768,1344.75,1,1,1
12662,6821,536,4,2168.190044,3,2,3,3,0,0,0,289,589,8866.46,0,0,1
12663,8803,477,2,10490.88276,2,0,5,2,0,14.94,0,2,302,1180.45,1,1,0
12664,8464,367,0,8044.171763,1,2,2,3,20.69,0,0,109,409,5814.59,2,2,1
12665,1726,116,0,7523.220274,1,0,3,0,27.33,0,0,318,618,5061.39,2,2,1
12666,8121,170,3,6379.71537,0,1,7,0,0,0,186.18,309,609,8230.5,0,6,1
12667,5312,331,0,1069.345999,4,3,0,1,0,0,0,244,544,9503.07,0,6,1
12668,9000,97,5,1380.404069,1,3,6,3,21.97,0,0,274,574,5437.99,2,2,1
12669,5543,190,1,11114.74512,2,3,6,3,0,96.86,0,89,389,5257.53,2,5,1
12670,9014,92,1,14260.00252,3,3,2,3,0,0,0,289,589,9660.28,0,0,1
12671,1318,710,5,5275.011054,2,4,0,2,0,51.67,0,154,454,6440,2,5,1
12672,4475,326,1,2232.422696,4,4,6,3,0,0,0,112,412,7541.68,0,6,1
12673,6153,153,2,3697.332092,4,3,0,3,0,0,0,239,539,7208.79,0,6,0
12674,5134,226,4,4846.668164,1,2,6,1,1.11,0,0,103,403,4623.92,2,2,1
12675,2602,89,5,3073.692033,1,1,2,3,29.61,0,0,124,424,5675.36,2,2,1
12676,3256,257,0,2370.366537,2,3,4,3,0,70.62,0,339,639,8485.6,0,6,1
12677,8319,453,4,184.2566902,0,2,6,2,0,0,0,329,629,1415.77,1,1,1
12678,8532,314,1,7302.225359,2,2,6,2,0,56.75,0,366,666,4735.93,2,5,1
12679,8366,12,3,1398.841801,1,2,3,3,15.34,0,5.35,448,748,2746.16,1,1,1
12680,3648,560,4,6694.446601,0,4,4,1,0,0,0,272,572,5764.4,2,3,1
12681,7903,3,3,7664.451361,0,0,2,2,0,0,144.97,452,752,4313.55,2,3,1
12682,2858,743,2,4482.589,1,4,3,1,3.6,0,0,198,498,9900.96,0,0,1
12683,2102,612,3,1445.940226,2,3,1,0,0,53.22,113.83,68,368,2193.49,1,1,1
12684,3481,870,4,8693.113452,3,3,1,3,0,0,0,449,749,8289.15,0,0,0
12685,2820,393,4,5617.443573,1,3,6,0,14.23,0,0,531,831,7726.38,0,0,1
12686,4158,434,5,1666.530107,2,1,1,2,0,1.38,0,522,822,2713.69,1,1,1
12687,4684,707,0,9644.457735,3,1,3,0,0,0,0,459,759,6801.24,2,3,1
12688,8411,655,3,1579.954088,4,0,4,1,0,0,154.39,272,572,4889.09,2,3,1
12689,4651,465,2,4218.135782,4,4,5,1,0,0,0,372,672,4126.65,2,3,0
12690,8707,20,5,2934.627284,4,2,1,1,0,0,0,158,458,4280.86,2,3,1
12691,9461,733,5,6459.378708,3,4,0,3,0,0,0,416,716,4132.57,2,3,1
12692,9107,833,2,7512.150484,0,3,5,1,0,0,0,194,494,5980.15,2,3,1
12693,7881,714,5,2452.795333,4,0,1,1,0,0,0,129,429,8257.83,0,6,1
12694,7220,795,2,4426.442293,4,1,5,2,0,0,0,198,498,9783.12,0,6,1
12695,5830,295,1,2066.80345,0,0,7,2,0,0,0,65,365,7889.78,0,6,1
12696,5979,576,5,6590.721405,3,2,4,2,0,0,0,56,356,8502.1,0,0,1
12697,8334,418,4,1263.571875,3,0,5,2,0,0,0,389,689,6770.64,2,3,0
12698,4775,535,1,3301.125987,0,0,1,1,0,0,0,377,677,1474.88,1,1,1
12699,1648,194,5,8750.32219,1,0,0,2,47.38,0,0,472,772,9296.72,0,0,1
12700,1016,38,2,6469.399072,0,3,0,2,0,0,0,98,398,1914.86,1,1,1
12701,9308,583,1,12115.06051,2,2,4,3,0,1.7,0,225,525,9215.9,0,6,0
12702,7476,665,0,9312.106361,2,1,5,3,0,49.6,0,108,408,4688.85,2,5,1
12703,6942,714,1,2662.633334,1,4,1,1,16.55,0,0,374,674,6205.23,2,2,0
12704,2545,414,4,1581.350885,1,1,0,1,10.08,0,0,409,709,6672.41,2,2,1
12705,3693,253,5,2239.137535,2,0,7,0,0,15.71,0,177,477,7167.83,0,6,1
12706,8599,658,5,5160.037297,0,0,1,3,0,0,0,331,631,9752.52,0,6,1
12707,5089,353,2,5704.653623,3,4,1,2,0,0,0,19,319,7447.22,0,0,1
12708,7259,551,1,5148.127794,2,2,4,0,0,38.51,0,454,754,7185.24,0,6,1
12709,6058,247,4,6711.75795,0,0,6,2,0,0,0,382,682,2672.03,1,1,1
12710,4240,15,2,9025.957852,2,3,6,1,0,84.89,0,408,708,6922.79,2,5,1
12711,5942,286,0,3129.949364,3,3,6,1,0,0,0,527,827,6242.24,2,3,1
12712,4788,371,2,2134.752804,2,1,7,3,0,30.02,0,7,307,8313.22,0,6,1
12713,7953,136,4,10207.66453,2,3,1,0,0,54.33,0,227,527,6825.52,2,5,0
12714,1371,369,5,14209.37263,3,1,7,2,0,0,0,87,387,7844.88,0,0,1
12715,8020,136,4,927.565288,4,0,2,0,0,0,0,136,436,8249.58,0,6,1
12716,8120,546,5,11818.06006,2,3,1,3,0,36.99,0,485,785,8078.31,0,6,0
12717,6702,695,3,5342.879133,2,3,0,1,0,39.71,90.75,363,663,1483.57,1,1,1
12718,9347,620,1,11246.19762,2,4,0,3,0,14.82,0,54,354,3898.32,2,5,1
12719,3661,795,4,7346.785371,1,1,4,1,33.87,0,0,433,733,1068.32,1,1,1
12720,8180,552,0,8854.082111,1,4,0,0,7.91,0,0,319,619,3967.24,2,2,1
12721,7651,411,0,9617.920998,3,2,2,0,0,0,0,156,456,5957.36,2,3,1
12722,9656,58,2,1230.922651,0,4,4,1,0,0,0,475,775,6013.11,2,3,0
12723,5878,724,5,599.6517455,1,3,5,0,35.97,0,0,59,359,9420.58,0,0,1
12724,5315,788,1,9349.469339,3,3,1,3,0,0,0,88,388,6268.02,2,3,1
12725,7158,439,0,580.0011345,1,2,4,0,48.48,0,0,102,402,4768.89,2,2,1
12726,9308,855,1,1846.161736,0,1,6,0,0,0,0,12,312,9761.55,0,6,1
12727,7474,96,4,2024.961716,1,1,4,2,26.1,0,0,172,472,5227.65,2,2,1
12728,2374,543,2,2133.27995,4,1,0,1,0,0,0,391,691,4997.48,2,3,1
12729,8393,368,0,4661.454866,0,2,7,3,0,0,0,246,546,2393.91,1,1,1
12730,5403,248,4,7105.864053,0,0,0,0,0,0,0,115,415,5237.37,2,3,0
12731,4546,224,2,9157.791156,1,0,5,1,20.51,0,0,465,765,4438.89,2,2,0
12732,4977,813,3,9609.050956,1,2,3,2,21.75,0,92.25,465,765,8747.99,0,0,1
12733,4411,98,4,9486.879701,2,4,4,2,0,15.92,0,82,382,2914.43,1,1,1
12734,9988,628,5,11440.17914,2,2,5,1,0,83.03,0,334,634,4640.66,2,5,1
12735,4892,172,4,6166.855965,0,0,5,0,0,0,0,412,712,6197.03,2,3,1
12736,8324,439,4,11307.50983,2,0,1,3,0,8.37,0,352,652,8305.02,0,6,1
12737,9342,681,0,1304.604268,2,4,0,2,0,0.99,0,214,514,3680.82,2,5,1
12738,4249,195,3,11939.77809,2,3,2,1,0,64.06,129.21,84,384,3760.66,2,5,1
12739,1111,458,0,1173.83595,4,3,2,2,0,0,0,393,693,7148.77,0,6,1
12740,1682,205,3,7063.706187,2,3,5,3,0,18.2,63.19,189,489,2083.94,1,1,0
12741,2161,754,0,6423.143765,2,1,4,2,0,84.58,0,185,485,1045.6,1,1,0
12742,8400,38,4,2817.746985,4,0,4,0,0,0,0,274,574,2164.58,1,4,1
12743,3379,125,2,6869.673622,1,2,2,0,41.15,0,0,475,775,5824.88,2,2,1
12744,6426,361,3,4211.320818,0,4,1,3,0,0,162.72,258,558,4800.97,2,3,1
12745,9352,166,3,10266.91633,3,0,2,2,0,0,125.35,151,451,3880.21,2,3,1
12746,2425,793,2,5231.561913,1,3,5,2,28.51,0,0,164,464,4178.23,2,2,1
12747,4661,211,1,64.99945293,4,4,2,2,0,0,0,508,808,3014.32,2,3,0
12748,9469,179,3,3131.201871,4,2,0,2,0,0,1.37,170,470,8348.27,0,6,1
12749,8040,867,3,4332.874556,0,0,1,2,0,0,190.91,83,383,2460.17,1,1,1
12750,5592,652,2,7279.217758,2,2,1,3,0,18.16,0,359,659,5813.71,2,5,1
12751,8530,255,2,38.12886689,3,0,1,3,0,0,0,284,584,7479.4,0,0,1
12752,4107,546,4,6992.199451,3,0,0,0,0,0,0,13,313,2378.61,1,1,0
12753,1302,519,4,13038.94008,3,3,3,3,0,0,0,206,506,2286.45,1,1,1
12754,5533,869,1,3259.350693,1,4,7,1,2.94,0,0,93,393,5860.86,2,2,1
12755,3773,586,1,2221.867954,4,3,0,0,0,0,0,447,747,6352.54,2,3,0
12756,8199,441,1,1837.486566,3,0,0,1,0,0,0,124,424,9273.89,0,0,1
12757,5281,519,5,6716.640536,3,3,6,0,0,0,0,14,314,5759.72,2,3,0
12758,5768,602,2,4921.652536,2,0,1,3,0,80.58,0,252,552,4536.13,2,5,0
12759,2000,553,3,8638.424236,1,3,7,2,24.78,0,142.83,228,528,2226.49,1,1,1
12760,2718,761,2,181.5904446,4,0,5,3,0,0,0,185,485,6983.5,2,3,1
12761,8169,625,2,7417.873816,0,1,2,0,0,0,0,338,638,6443.4,2,3,1
12762,8361,310,1,7162.118626,2,1,4,1,0,49.39,0,47,347,5091.91,2,5,1
12763,4830,97,2,6581.999272,2,2,4,1,0,3.32,0,257,557,3550.39,2,5,1
12764,8154,556,5,11004.85992,2,0,4,1,0,18.58,0,255,555,5055.78,2,5,1
12765,6020,410,0,2858.070726,3,3,6,0,0,0,0,367,667,4293.4,2,3,1
